specSHA256	specBlob	semanticManifestSHA256	semanticCandidateLedgerSHA256	semanticCandidateRowRoot	unitStartLine	unitID	requirementID	semanticBaselineRequirementID	stage	currentDisposition	disposition	currentExecutionState	executionState	currentSourceIDs	sourceIDs	currentSourceClass	sourceClass	currentTargetTuple	targetTuple	resolution	reason
d2c7f8954d8559e8277a184035da1e76acf378475e630e4aadfa4b86268fa21b	84346d35c8f366dca792f0c2e9fdbfb5161dc584	ec2d42d5871efc50b780d1d1a75ccb5afff40518100b903d746c4e4ec259d3fc	595f425c38f0914e1e1164aca826f1948f9c450f4586d6cf1f6590b18bae7d23	96a337e864e55fbc6f6bde7081a5d11373c2cf53649887c12f98c85fdf5a6166	979	QUN-b2d8d521d9bd7cc1b6698b80	QRS-e18767bb8d8bdea944b0600c	-	POST_SEMANTIC_MAPPING	operationalScanGate	operationalScanGate	nonExecutable	nonExecutable	DS3|DS022-SKILL|DS022-CONTRACT|DS022-RUNTIME	DS3|DS022-PLUGINJSON|DS022-MCPJSON|DS022-LOADER|DS022-RUNTIME|DS022-SKILL|DS022-PROLOGUE|DS022-CORE|DS022-CONTRACT	DS3:scanRecord:notStarted|DS022-SKILL:externalFrozen:externalObservedOnly|DS022-CONTRACT:externalFrozen:externalObservedOnly|DS022-RUNTIME:externalFrozen:externalObservedOnly	DS3:scanRecord:notStarted|DS022-PLUGINJSON:externalFrozen:externalObservedOnly|DS022-MCPJSON:externalFrozen:externalObservedOnly|DS022-LOADER:externalFrozen:externalObservedOnly|DS022-RUNTIME:externalFrozen:externalObservedOnly|DS022-SKILL:externalFrozen:externalObservedOnly|DS022-PROLOGUE:externalFrozen:externalObservedOnly|DS022-CORE:externalFrozen:externalObservedOnly|DS022-CONTRACT:externalFrozen:externalObservedOnly	codex-security.external-plugin@-@deepScan3Operations@/Users/changgeng/.codex/plugins/cache/openai-curated-remote/codex-security/0.1.22/skills/deep-security-scan/SKILL.md@D0.preflight@-@nonExecutable	codex-security.external-plugin@-@deepScan3Operations@/Users/changgeng/.codex/plugins/cache/openai-curated-remote/codex-security/0.1.22/skills/deep-security-scan/SKILL.md@D0.preflight@-@nonExecutable	MAPPING_TRANSITION	OSG_SOURCE_MINIMALITY
d2c7f8954d8559e8277a184035da1e76acf378475e630e4aadfa4b86268fa21b	84346d35c8f366dca792f0c2e9fdbfb5161dc584	ec2d42d5871efc50b780d1d1a75ccb5afff40518100b903d746c4e4ec259d3fc	595f425c38f0914e1e1164aca826f1948f9c450f4586d6cf1f6590b18bae7d23	96a337e864e55fbc6f6bde7081a5d11373c2cf53649887c12f98c85fdf5a6166	979	QUN-b2d8d521d9bd7cc1b6698b80	QRS-ebd12943f026792c09f52b91	QRS-93511da6149e487fc2cc7ab5	POST_SEMANTIC_MAPPING	operationalScanGate	operationalScanGate	nonExecutable	nonExecutable	DS3|DS022-SKILL|DS022-CONTRACT|DS022-RUNTIME	DS3|DS022-PLUGINJSON|DS022-MCPJSON|DS022-LOADER|DS022-RUNTIME|DS022-SKILL|DS022-PROLOGUE|DS022-CORE|DS022-CONTRACT	DS3:scanRecord:notStarted|DS022-SKILL:externalFrozen:externalObservedOnly|DS022-CONTRACT:externalFrozen:externalObservedOnly|DS022-RUNTIME:externalFrozen:externalObservedOnly	DS3:scanRecord:notStarted|DS022-PLUGINJSON:externalFrozen:externalObservedOnly|DS022-MCPJSON:externalFrozen:externalObservedOnly|DS022-LOADER:externalFrozen:externalObservedOnly|DS022-RUNTIME:externalFrozen:externalObservedOnly|DS022-SKILL:externalFrozen:externalObservedOnly|DS022-PROLOGUE:externalFrozen:externalObservedOnly|DS022-CORE:externalFrozen:externalObservedOnly|DS022-CONTRACT:externalFrozen:externalObservedOnly	design.admission@-@admissionTask@-@-@D0.supportedPrecreateObservationABI@nonExecutable	design.admission@-@admissionTask@-@-@D0.supportedPrecreateObservationABI@nonExecutable	MAPPING_TRANSITION	OSG_SOURCE_MINIMALITY
d2c7f8954d8559e8277a184035da1e76acf378475e630e4aadfa4b86268fa21b	84346d35c8f366dca792f0c2e9fdbfb5161dc584	ec2d42d5871efc50b780d1d1a75ccb5afff40518100b903d746c4e4ec259d3fc	595f425c38f0914e1e1164aca826f1948f9c450f4586d6cf1f6590b18bae7d23	96a337e864e55fbc6f6bde7081a5d11373c2cf53649887c12f98c85fdf5a6166	1054	QUN-a007e810fc7bd06575729789	QRS-7f07061976b6143bf8411b75	QRS-4605d933b44542b85ec50a98	POST_SEMANTIC_MAPPING	operationalScanGate	operationalScanGate	nonExecutable	nonExecutable	DS3|DS022-SKILL|DS022-CONTRACT|DS022-RUNTIME|DS022-REPORT|DS022-CORE	DS3|DS022-SKILL|DS022-CONTRACT|DS022-RUNTIME|DS022-CORE	DS3:scanRecord:notStarted|DS022-SKILL:externalFrozen:externalObservedOnly|DS022-CONTRACT:externalFrozen:externalObservedOnly|DS022-RUNTIME:externalFrozen:externalObservedOnly|DS022-REPORT:externalFrozen:externalObservedOnly|DS022-CORE:externalFrozen:externalObservedOnly	DS3:scanRecord:notStarted|DS022-SKILL:externalFrozen:externalObservedOnly|DS022-CONTRACT:externalFrozen:externalObservedOnly|DS022-RUNTIME:externalFrozen:externalObservedOnly|DS022-CORE:externalFrozen:externalObservedOnly	codex-security.external-plugin@-@deepScan3Operations@/Users/changgeng/.codex/plugins/cache/openai-curated-remote/codex-security/0.1.22/skills/deep-security-scan/SKILL.md@D0.preflight@-@nonExecutable	codex-security.external-plugin@-@deepScan3Operations@/Users/changgeng/.codex/plugins/cache/openai-curated-remote/codex-security/0.1.22/skills/deep-security-scan/SKILL.md@D0.preflight@-@nonExecutable	MAPPING_TRANSITION	OSG_SOURCE_MINIMALITY
d2c7f8954d8559e8277a184035da1e76acf378475e630e4aadfa4b86268fa21b	84346d35c8f366dca792f0c2e9fdbfb5161dc584	ec2d42d5871efc50b780d1d1a75ccb5afff40518100b903d746c4e4ec259d3fc	595f425c38f0914e1e1164aca826f1948f9c450f4586d6cf1f6590b18bae7d23	96a337e864e55fbc6f6bde7081a5d11373c2cf53649887c12f98c85fdf5a6166	1054	QUN-a007e810fc7bd06575729789	QRS-d970e5d0fcd96286ba23d36d	QRS-1c79e22bcec1173ed2f06f1d	POST_SEMANTIC_MAPPING	operationalScanGate	operationalScanGate	nonExecutable	nonExecutable	DS3|DS022-SKILL|DS022-CONTRACT|DS022-RUNTIME|DS022-REPORT|DS022-CORE	DS3|DS022-SKILL|DS022-CONTRACT|DS022-RUNTIME|DS022-CORE	DS3:scanRecord:notStarted|DS022-SKILL:externalFrozen:externalObservedOnly|DS022-CONTRACT:externalFrozen:externalObservedOnly|DS022-RUNTIME:externalFrozen:externalObservedOnly|DS022-REPORT:externalFrozen:externalObservedOnly|DS022-CORE:externalFrozen:externalObservedOnly	DS3:scanRecord:notStarted|DS022-SKILL:externalFrozen:externalObservedOnly|DS022-CONTRACT:externalFrozen:externalObservedOnly|DS022-RUNTIME:externalFrozen:externalObservedOnly|DS022-CORE:externalFrozen:externalObservedOnly	codex-security.external-plugin@-@deepScan3Operations@/Users/changgeng/.codex/plugins/cache/openai-curated-remote/codex-security/0.1.22/skills/deep-security-scan/SKILL.md@D0.preflight@-@nonExecutable	codex-security.external-plugin@-@deepScan3Operations@/Users/changgeng/.codex/plugins/cache/openai-curated-remote/codex-security/0.1.22/skills/deep-security-scan/SKILL.md@D0.preflight@-@nonExecutable	MAPPING_TRANSITION	OSG_SOURCE_MINIMALITY
d2c7f8954d8559e8277a184035da1e76acf378475e630e4aadfa4b86268fa21b	84346d35c8f366dca792f0c2e9fdbfb5161dc584	ec2d42d5871efc50b780d1d1a75ccb5afff40518100b903d746c4e4ec259d3fc	595f425c38f0914e1e1164aca826f1948f9c450f4586d6cf1f6590b18bae7d23	96a337e864e55fbc6f6bde7081a5d11373c2cf53649887c12f98c85fdf5a6166	1090	QUN-1091e5de7d9445e5221bbdf4	QRS-2d67fb31a47d53562857bd92	-	POST_SEMANTIC_MAPPING	operationalScanGate	operationalScanGate	nonExecutable	nonExecutable	DS3|DS022-SKILL|DS022-CONTRACT|DS022-RUNTIME|DS022-REPORT	DS3|DS022-SKILL|DS022-CONTRACT|DS022-RUNTIME	DS3:scanRecord:notStarted|DS022-SKILL:externalFrozen:externalObservedOnly|DS022-CONTRACT:externalFrozen:externalObservedOnly|DS022-RUNTIME:externalFrozen:externalObservedOnly|DS022-REPORT:externalFrozen:externalObservedOnly	DS3:scanRecord:notStarted|DS022-SKILL:externalFrozen:externalObservedOnly|DS022-CONTRACT:externalFrozen:externalObservedOnly|DS022-RUNTIME:externalFrozen:externalObservedOnly	codex-security.external-plugin@-@deepScan3Operations@/Users/changgeng/.codex/plugins/cache/openai-curated-remote/codex-security/0.1.22/skills/deep-security-scan/SKILL.md@D1.startDeepScan@-@nonExecutable	codex-security.external-plugin@-@deepScan3Operations@/Users/changgeng/.codex/plugins/cache/openai-curated-remote/codex-security/0.1.22/skills/deep-security-scan/SKILL.md@D1.startDeepScan@-@nonExecutable	MAPPING_TRANSITION	OSG_SOURCE_MINIMALITY
d2c7f8954d8559e8277a184035da1e76acf378475e630e4aadfa4b86268fa21b	84346d35c8f366dca792f0c2e9fdbfb5161dc584	ec2d42d5871efc50b780d1d1a75ccb5afff40518100b903d746c4e4ec259d3fc	595f425c38f0914e1e1164aca826f1948f9c450f4586d6cf1f6590b18bae7d23	96a337e864e55fbc6f6bde7081a5d11373c2cf53649887c12f98c85fdf5a6166	1090	QUN-1091e5de7d9445e5221bbdf4	QRS-5db250adbf1cdedcab39a9e9	-	POST_SEMANTIC_MAPPING	operationalScanGate	operationalScanGate	nonExecutable	nonExecutable	DS3|DS022-SKILL|DS022-CONTRACT|DS022-RUNTIME	DS3|DS022-SKILL|DS022-CONTRACT|DS022-RUNTIME|DS2	DS3:scanRecord:notStarted|DS022-SKILL:externalFrozen:externalObservedOnly|DS022-CONTRACT:externalFrozen:externalObservedOnly|DS022-RUNTIME:externalFrozen:externalObservedOnly	DS3:scanRecord:notStarted|DS022-SKILL:externalFrozen:externalObservedOnly|DS022-CONTRACT:externalFrozen:externalObservedOnly|DS022-RUNTIME:externalFrozen:externalObservedOnly|DS2:scanRecord:externalObservedOnly	codex-security.external-plugin@-@deepScan3Operations@/Users/changgeng/.codex/plugins/cache/openai-curated-remote/codex-security/0.1.22/skills/deep-security-scan/SKILL.md@D1.startDeepScan@-@nonExecutable	codex-security.external-plugin@-@deepScan3Operations@/Users/changgeng/.codex/plugins/cache/openai-curated-remote/codex-security/0.1.22/skills/deep-security-scan/SKILL.md@D1.startDeepScan@-@nonExecutable	MAPPING_TRANSITION	OSG_SOURCE_MINIMALITY
d2c7f8954d8559e8277a184035da1e76acf378475e630e4aadfa4b86268fa21b	84346d35c8f366dca792f0c2e9fdbfb5161dc584	ec2d42d5871efc50b780d1d1a75ccb5afff40518100b903d746c4e4ec259d3fc	595f425c38f0914e1e1164aca826f1948f9c450f4586d6cf1f6590b18bae7d23	96a337e864e55fbc6f6bde7081a5d11373c2cf53649887c12f98c85fdf5a6166	1090	QUN-1091e5de7d9445e5221bbdf4	QRS-6cd2d06b69778e53e21ab174	-	POST_SEMANTIC_MAPPING	operationalScanGate	operationalScanGate	nonExecutable	nonExecutable	DS3|DS022-SKILL|DS022-CONTRACT|DS022-RUNTIME	DS3|DS022-SKILL|DS022-CONTRACT|DS022-RUNTIME|DS2	DS3:scanRecord:notStarted|DS022-SKILL:externalFrozen:externalObservedOnly|DS022-CONTRACT:externalFrozen:externalObservedOnly|DS022-RUNTIME:externalFrozen:externalObservedOnly	DS3:scanRecord:notStarted|DS022-SKILL:externalFrozen:externalObservedOnly|DS022-CONTRACT:externalFrozen:externalObservedOnly|DS022-RUNTIME:externalFrozen:externalObservedOnly|DS2:scanRecord:externalObservedOnly	codex-security.external-plugin@-@deepScan3Operations@/Users/changgeng/.codex/plugins/cache/openai-curated-remote/codex-security/0.1.22/skills/deep-security-scan/SKILL.md@D1.startDeepScan@-@nonExecutable	codex-security.external-plugin@-@deepScan3Operations@/Users/changgeng/.codex/plugins/cache/openai-curated-remote/codex-security/0.1.22/skills/deep-security-scan/SKILL.md@D1.startDeepScan@-@nonExecutable	MAPPING_TRANSITION	OSG_SOURCE_MINIMALITY
d2c7f8954d8559e8277a184035da1e76acf378475e630e4aadfa4b86268fa21b	84346d35c8f366dca792f0c2e9fdbfb5161dc584	ec2d42d5871efc50b780d1d1a75ccb5afff40518100b903d746c4e4ec259d3fc	595f425c38f0914e1e1164aca826f1948f9c450f4586d6cf1f6590b18bae7d23	96a337e864e55fbc6f6bde7081a5d11373c2cf53649887c12f98c85fdf5a6166	1090	QUN-1091e5de7d9445e5221bbdf4	QRS-7ab977c607df18d4d37272c0	-	POST_SEMANTIC_MAPPING	operationalScanGate	operationalScanGate	nonExecutable	nonExecutable	DS3|DS022-SKILL|DS022-CONTRACT|DS022-RUNTIME	DS3|DS022-SKILL|DS022-CONTRACT|DS022-RUNTIME|DS1	DS3:scanRecord:notStarted|DS022-SKILL:externalFrozen:externalObservedOnly|DS022-CONTRACT:externalFrozen:externalObservedOnly|DS022-RUNTIME:externalFrozen:externalObservedOnly	DS3:scanRecord:notStarted|DS022-SKILL:externalFrozen:externalObservedOnly|DS022-CONTRACT:externalFrozen:externalObservedOnly|DS022-RUNTIME:externalFrozen:externalObservedOnly|DS1:scanRecord:externalObservedOnly	codex-security.external-plugin@-@deepScan3Operations@/Users/changgeng/.codex/plugins/cache/openai-curated-remote/codex-security/0.1.22/skills/deep-security-scan/SKILL.md@D1.startDeepScan@-@nonExecutable	codex-security.external-plugin@-@deepScan3Operations@/Users/changgeng/.codex/plugins/cache/openai-curated-remote/codex-security/0.1.22/skills/deep-security-scan/SKILL.md@D1.startDeepScan@-@nonExecutable	MAPPING_TRANSITION	OSG_SOURCE_MINIMALITY
d2c7f8954d8559e8277a184035da1e76acf378475e630e4aadfa4b86268fa21b	84346d35c8f366dca792f0c2e9fdbfb5161dc584	ec2d42d5871efc50b780d1d1a75ccb5afff40518100b903d746c4e4ec259d3fc	595f425c38f0914e1e1164aca826f1948f9c450f4586d6cf1f6590b18bae7d23	96a337e864e55fbc6f6bde7081a5d11373c2cf53649887c12f98c85fdf5a6166	1090	QUN-1091e5de7d9445e5221bbdf4	QRS-8c3491adeb6dfcb31ca29eea	-	POST_SEMANTIC_MAPPING	operationalScanGate	operationalScanGate	nonExecutable	nonExecutable	DS3|DS022-SKILL|DS022-CONTRACT|DS022-RUNTIME	DS3|DS022-SKILL|DS022-CONTRACT|DS022-RUNTIME|DS2	DS3:scanRecord:notStarted|DS022-SKILL:externalFrozen:externalObservedOnly|DS022-CONTRACT:externalFrozen:externalObservedOnly|DS022-RUNTIME:externalFrozen:externalObservedOnly	DS3:scanRecord:notStarted|DS022-SKILL:externalFrozen:externalObservedOnly|DS022-CONTRACT:externalFrozen:externalObservedOnly|DS022-RUNTIME:externalFrozen:externalObservedOnly|DS2:scanRecord:externalObservedOnly	codex-security.external-plugin@-@deepScan3Operations@/Users/changgeng/.codex/plugins/cache/openai-curated-remote/codex-security/0.1.22/skills/deep-security-scan/SKILL.md@D1.startDeepScan@-@nonExecutable	codex-security.external-plugin@-@deepScan3Operations@/Users/changgeng/.codex/plugins/cache/openai-curated-remote/codex-security/0.1.22/skills/deep-security-scan/SKILL.md@D1.startDeepScan@-@nonExecutable	MAPPING_TRANSITION	OSG_SOURCE_MINIMALITY
d2c7f8954d8559e8277a184035da1e76acf378475e630e4aadfa4b86268fa21b	84346d35c8f366dca792f0c2e9fdbfb5161dc584	ec2d42d5871efc50b780d1d1a75ccb5afff40518100b903d746c4e4ec259d3fc	595f425c38f0914e1e1164aca826f1948f9c450f4586d6cf1f6590b18bae7d23	96a337e864e55fbc6f6bde7081a5d11373c2cf53649887c12f98c85fdf5a6166	1090	QUN-1091e5de7d9445e5221bbdf4	QRS-d3a4fd8177085f0071adc3c4	-	POST_SEMANTIC_MAPPING	operationalScanGate	operationalScanGate	nonExecutable	nonExecutable	DS3|DS022-SKILL|DS022-CONTRACT|DS022-RUNTIME	DS3|DS022-SKILL|DS022-CONTRACT|DS022-RUNTIME|DS2	DS3:scanRecord:notStarted|DS022-SKILL:externalFrozen:externalObservedOnly|DS022-CONTRACT:externalFrozen:externalObservedOnly|DS022-RUNTIME:externalFrozen:externalObservedOnly	DS3:scanRecord:notStarted|DS022-SKILL:externalFrozen:externalObservedOnly|DS022-CONTRACT:externalFrozen:externalObservedOnly|DS022-RUNTIME:externalFrozen:externalObservedOnly|DS2:scanRecord:externalObservedOnly	codex-security.external-plugin@-@deepScan3Operations@/Users/changgeng/.codex/plugins/cache/openai-curated-remote/codex-security/0.1.22/skills/deep-security-scan/SKILL.md@D1.startDeepScan@-@nonExecutable	codex-security.external-plugin@-@deepScan3Operations@/Users/changgeng/.codex/plugins/cache/openai-curated-remote/codex-security/0.1.22/skills/deep-security-scan/SKILL.md@D1.startDeepScan@-@nonExecutable	MAPPING_TRANSITION	OSG_SOURCE_MINIMALITY
d2c7f8954d8559e8277a184035da1e76acf378475e630e4aadfa4b86268fa21b	84346d35c8f366dca792f0c2e9fdbfb5161dc584	ec2d42d5871efc50b780d1d1a75ccb5afff40518100b903d746c4e4ec259d3fc	595f425c38f0914e1e1164aca826f1948f9c450f4586d6cf1f6590b18bae7d23	96a337e864e55fbc6f6bde7081a5d11373c2cf53649887c12f98c85fdf5a6166	1132	QUN-dfd168637751e0a5679014ce	QRS-d988243347d5a0bc332c0ada	-	POST_SEMANTIC_MAPPING	operationalScanGate	operationalScanGate	nonExecutable	nonExecutable	DS3|DS022-SKILL|DS022-CONTRACT|DS022-RUNTIME|DS022-REPORT	DS3|DS022-SKILL|DS022-CONTRACT|DS022-RUNTIME	DS3:scanRecord:notStarted|DS022-SKILL:externalFrozen:externalObservedOnly|DS022-CONTRACT:externalFrozen:externalObservedOnly|DS022-RUNTIME:externalFrozen:externalObservedOnly|DS022-REPORT:externalFrozen:externalObservedOnly	DS3:scanRecord:notStarted|DS022-SKILL:externalFrozen:externalObservedOnly|DS022-CONTRACT:externalFrozen:externalObservedOnly|DS022-RUNTIME:externalFrozen:externalObservedOnly	codex-security.external-plugin@-@deepScan3Operations@/Users/changgeng/.codex/plugins/cache/openai-curated-remote/codex-security/0.1.22/skills/deep-security-scan/SKILL.md@D2.officialCompletionGate@-@nonExecutable	codex-security.external-plugin@-@deepScan3Operations@/Users/changgeng/.codex/plugins/cache/openai-curated-remote/codex-security/0.1.22/skills/deep-security-scan/SKILL.md@D2.officialCompletionGate@-@nonExecutable	MAPPING_TRANSITION	OSG_SOURCE_MINIMALITY
d2c7f8954d8559e8277a184035da1e76acf378475e630e4aadfa4b86268fa21b	84346d35c8f366dca792f0c2e9fdbfb5161dc584	ec2d42d5871efc50b780d1d1a75ccb5afff40518100b903d746c4e4ec259d3fc	595f425c38f0914e1e1164aca826f1948f9c450f4586d6cf1f6590b18bae7d23	96a337e864e55fbc6f6bde7081a5d11373c2cf53649887c12f98c85fdf5a6166	1141	QUN-a327496b258f689d3b1d99e0	QRS-3300078980304d8473024db6	-	POST_SEMANTIC_MAPPING	operationalScanGate	operationalScanGate	nonExecutable	nonExecutable	DS3|DS022-SKILL|DS022-CONTRACT|DS022-RUNTIME|DS022-REPORT	DS3|DS022-SKILL|DS022-CONTRACT|DS022-RUNTIME|DS022-WBDB	DS3:scanRecord:notStarted|DS022-SKILL:externalFrozen:externalObservedOnly|DS022-CONTRACT:externalFrozen:externalObservedOnly|DS022-RUNTIME:externalFrozen:externalObservedOnly|DS022-REPORT:externalFrozen:externalObservedOnly	DS3:scanRecord:notStarted|DS022-SKILL:externalFrozen:externalObservedOnly|DS022-CONTRACT:externalFrozen:externalObservedOnly|DS022-RUNTIME:externalFrozen:externalObservedOnly|DS022-WBDB:externalFrozen:externalObservedOnly	codex-security.external-plugin@-@deepScan3Operations@/Users/changgeng/.codex/plugins/cache/openai-curated-remote/codex-security/0.1.22/skills/deep-security-scan/SKILL.md@D2.officialCompletionGate@-@nonExecutable	codex-security.external-plugin@-@deepScan3Operations@/Users/changgeng/.codex/plugins/cache/openai-curated-remote/codex-security/0.1.22/skills/deep-security-scan/SKILL.md@D2.officialCompletionGate@-@nonExecutable	MAPPING_TRANSITION	OSG_SOURCE_MINIMALITY
d2c7f8954d8559e8277a184035da1e76acf378475e630e4aadfa4b86268fa21b	84346d35c8f366dca792f0c2e9fdbfb5161dc584	ec2d42d5871efc50b780d1d1a75ccb5afff40518100b903d746c4e4ec259d3fc	595f425c38f0914e1e1164aca826f1948f9c450f4586d6cf1f6590b18bae7d23	96a337e864e55fbc6f6bde7081a5d11373c2cf53649887c12f98c85fdf5a6166	1143	QUN-31220cc769a80e2680936f88	QRS-42a03c67e08144ac367857ab	-	POST_SEMANTIC_MAPPING	operationalScanGate	operationalScanGate	nonExecutable	nonExecutable	DS3|DS022-SKILL|DS022-CONTRACT|DS022-RUNTIME|DS022-MANIFEST-SCHEMA|DS022-FINALIZER	DS3|DS022-SKILL|DS022-CONTRACT|DS022-RUNTIME|DS022-MANIFEST-SCHEMA|DS022-VALIDATOR	DS3:scanRecord:notStarted|DS022-SKILL:externalFrozen:externalObservedOnly|DS022-CONTRACT:externalFrozen:externalObservedOnly|DS022-RUNTIME:externalFrozen:externalObservedOnly|DS022-MANIFEST-SCHEMA:externalFrozen:externalObservedOnly|DS022-FINALIZER:externalFrozen:externalObservedOnly	DS3:scanRecord:notStarted|DS022-SKILL:externalFrozen:externalObservedOnly|DS022-CONTRACT:externalFrozen:externalObservedOnly|DS022-RUNTIME:externalFrozen:externalObservedOnly|DS022-MANIFEST-SCHEMA:externalFrozen:externalObservedOnly|DS022-VALIDATOR:externalFrozen:externalObservedOnly	codex-security.external-plugin@-@deepScan3Operations@/Users/changgeng/.codex/plugins/cache/openai-curated-remote/codex-security/0.1.22/skills/deep-security-scan/SKILL.md@D2.officialCompletionGate@-@nonExecutable	codex-security.external-plugin@-@deepScan3Operations@/Users/changgeng/.codex/plugins/cache/openai-curated-remote/codex-security/0.1.22/skills/deep-security-scan/SKILL.md@D2.officialCompletionGate@-@nonExecutable	MAPPING_TRANSITION	OSG_SOURCE_MINIMALITY
d2c7f8954d8559e8277a184035da1e76acf378475e630e4aadfa4b86268fa21b	84346d35c8f366dca792f0c2e9fdbfb5161dc584	ec2d42d5871efc50b780d1d1a75ccb5afff40518100b903d746c4e4ec259d3fc	595f425c38f0914e1e1164aca826f1948f9c450f4586d6cf1f6590b18bae7d23	96a337e864e55fbc6f6bde7081a5d11373c2cf53649887c12f98c85fdf5a6166	1143	QUN-31220cc769a80e2680936f88	QRS-81e9905359e9e7bd389437ad	-	POST_SEMANTIC_MAPPING	operationalScanGate	operationalScanGate	nonExecutable	nonExecutable	DS3|DS022-SKILL|DS022-CONTRACT|DS022-RUNTIME|DS022-MANIFEST-SCHEMA|DS022-FINALIZER	DS3|DS022-SKILL|DS022-CONTRACT|DS022-RUNTIME|DS022-MANIFEST-SCHEMA	DS3:scanRecord:notStarted|DS022-SKILL:externalFrozen:externalObservedOnly|DS022-CONTRACT:externalFrozen:externalObservedOnly|DS022-RUNTIME:externalFrozen:externalObservedOnly|DS022-MANIFEST-SCHEMA:externalFrozen:externalObservedOnly|DS022-FINALIZER:externalFrozen:externalObservedOnly	DS3:scanRecord:notStarted|DS022-SKILL:externalFrozen:externalObservedOnly|DS022-CONTRACT:externalFrozen:externalObservedOnly|DS022-RUNTIME:externalFrozen:externalObservedOnly|DS022-MANIFEST-SCHEMA:externalFrozen:externalObservedOnly	codex-security.external-plugin@-@deepScan3Operations@/Users/changgeng/.codex/plugins/cache/openai-curated-remote/codex-security/0.1.22/skills/deep-security-scan/SKILL.md@D2.officialCompletionGate@-@nonExecutable	codex-security.external-plugin@-@deepScan3Operations@/Users/changgeng/.codex/plugins/cache/openai-curated-remote/codex-security/0.1.22/skills/deep-security-scan/SKILL.md@D2.officialCompletionGate@-@nonExecutable	MAPPING_TRANSITION	OSG_SOURCE_MINIMALITY
d2c7f8954d8559e8277a184035da1e76acf378475e630e4aadfa4b86268fa21b	84346d35c8f366dca792f0c2e9fdbfb5161dc584	ec2d42d5871efc50b780d1d1a75ccb5afff40518100b903d746c4e4ec259d3fc	595f425c38f0914e1e1164aca826f1948f9c450f4586d6cf1f6590b18bae7d23	96a337e864e55fbc6f6bde7081a5d11373c2cf53649887c12f98c85fdf5a6166	1143	QUN-31220cc769a80e2680936f88	QRS-8668ad63f5bc3339bfcce456	QRS-9746ac3aca4927ad6c7bcd61	POST_SEMANTIC_MAPPING	operationalScanGate	operationalScanGate	nonExecutable	nonExecutable	DS3|DS022-SKILL|DS022-CONTRACT|DS022-RUNTIME|DS022-MANIFEST-SCHEMA|DS022-FINALIZER|DS022-WBDB|DS022-WBSCHEMA|DS022-WBENCH	DS3|DS022-SKILL|DS022-CONTRACT|DS022-RUNTIME|DS022-MANIFEST-SCHEMA|DS022-WBDB|DS022-WBSCHEMA|DS022-WBENCH	DS3:scanRecord:notStarted|DS022-SKILL:externalFrozen:externalObservedOnly|DS022-CONTRACT:externalFrozen:externalObservedOnly|DS022-RUNTIME:externalFrozen:externalObservedOnly|DS022-MANIFEST-SCHEMA:externalFrozen:externalObservedOnly|DS022-FINALIZER:externalFrozen:externalObservedOnly|DS022-WBDB:externalFrozen:externalObservedOnly|DS022-WBSCHEMA:externalFrozen:externalObservedOnly|DS022-WBENCH:externalFrozen:externalObservedOnly	DS3:scanRecord:notStarted|DS022-SKILL:externalFrozen:externalObservedOnly|DS022-CONTRACT:externalFrozen:externalObservedOnly|DS022-RUNTIME:externalFrozen:externalObservedOnly|DS022-MANIFEST-SCHEMA:externalFrozen:externalObservedOnly|DS022-WBDB:externalFrozen:externalObservedOnly|DS022-WBSCHEMA:externalFrozen:externalObservedOnly|DS022-WBENCH:externalFrozen:externalObservedOnly	codex-security.external-plugin@-@deepScan3Operations@/Users/changgeng/.codex/plugins/cache/openai-curated-remote/codex-security/0.1.22/skills/deep-security-scan/SKILL.md@D2.officialCompletionGate@-@nonExecutable	codex-security.external-plugin@-@deepScan3Operations@/Users/changgeng/.codex/plugins/cache/openai-curated-remote/codex-security/0.1.22/skills/deep-security-scan/SKILL.md@D2.officialCompletionGate@-@nonExecutable	MAPPING_TRANSITION	OSG_SOURCE_MINIMALITY
