schemaVersion	recordType	subjectID	unitID	requirementID	childID	unitClass	anchorKind	specPath	specBlob	specByteLength	specLineCount	specSHA256	headingPath	anchorLocator	unitStartByte	unitEndByteExclusive	unitStartLine	unitEndLine	unitSpanSHA256	unitSemanticSHA256	requirementSemanticSHA256	disposition	executionState	clauseCount	clauseRoot	sourceBindingCount	sourceBindingRoot	targetBindingCount	targetBindingRoot	bindingOrdinal	clauseOrdinal	clauseRole	clauseStartByte	clauseEndByteExclusive	clauseSHA256	clauseCommitment	sourceID	sourceKind	sourcePath	sourceLocator	sourceRevision	sourceCommit	sourceTree	sourceBlob	sourceByteLength	sourceSHA256	admissionState	scanNumber	scanKind	scanID	scanTargetRevision	scanOfficialState	canonicalArtifactState	targetOrdinal	governedOwner	governedWave	nonProductionClass	selectorPath	selectorID	pendingGateID	targetCommitment	sourceBindingCommitment	rowCommitment
1	TARGET	QRS-66b8bee8522f7bc1186577ee	QUN-95a71ff6255c8156cf922101	QRS-66b8bee8522f7bc1186577ee	QTG-7f288bea78836c40bfa8451c	normativeBearing	listLeader	docs/superpowers/specs/2026-08-28-qinao-recovery-spine-and-deep-scan-closure-design.md	84346d35c8f366dca792f0c2e9fdbfb5161dc584	92869	1556	d2c7f8954d8559e8277a184035da1e76acf378475e630e4aadfa4b86268fa21b	qhp1:0000000301000000000000003451696e616f205265636f76657279205370696e6520412b20616e642044656570205363616e20436c6f737572652044657369676e020000000000000012557365722d76697369626c6520737461746503000000000000004d416c6c20616e64206f6e6c792074686520666f6c6c6f77696e6720746f6b656e7320617265207065726d69747465642070726f64756374207265636f766572792d73746174652076616c756573	qinao-unit-locator/v1:qhp1:0000000301000000000000003451696e616f205265636f76657279205370696e6520412b20616e642044656570205363616e20436c6f737572652044657369676e020000000000000012557365722d76697369626c6520737461746503000000000000004d416c6c20616e64206f6e6c792074686520666f6c6c6f77696e6720746f6b656e7320617265207065726d69747465642070726f64756374207265636f766572792d73746174652076616c756573:listLeader:5	66302	66316	1175	1175	3cb3188a0b37bf55cbd67f6fcee0d9743fbfcacce637282372ccbed12a367a64	95a71ff6255c8156cf92210159c91ee254af96e8c9bf44b1c4994c5468426a19	-	-	nonExecutable	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1	design.admission	-	semanticContract	docs/superpowers/specs/2026-08-28-qinao-recovery-spine-and-deep-scan-closure-design.md	UI.recoveryVocabulary	-	7f288bea78836c40bfa8451c73732aedf274355091b0c32bf23c738f74d651f2	-	50c2db2d36d2d9ba7cfe843fa1c9c7a0215e880e5c29b1f8505228fdcf4f6dbb
1	TARGET	QRS-215a9c0ffbee913f26c547d3	QUN-95b2d7d9e9fac924384598e7	QRS-215a9c0ffbee913f26c547d3	QTG-409c7ab6933f4fb661091c75	normativeBearing	listLeader	docs/superpowers/specs/2026-08-28-qinao-recovery-spine-and-deep-scan-closure-design.md	84346d35c8f366dca792f0c2e9fdbfb5161dc584	92869	1556	d2c7f8954d8559e8277a184035da1e76acf378475e630e4aadfa4b86268fa21b	qhp1:0000000301000000000000003451696e616f205265636f76657279205370696e6520412b20616e642044656570205363616e20436c6f737572652044657369676e020000000000000028536f757263652d646973706f736974696f6e20636f6d706c6574656e65737320636f6e7472616374030000000000000042457665727920666f6c6c6f77696e6720636f6e646974696f6e206d75737420686f6c64206265666f726520696d706c656d656e746174696f6e20706c616e6e696e67	qinao-unit-locator/v1:qhp1:0000000301000000000000003451696e616f205265636f76657279205370696e6520412b20616e642044656570205363616e20436c6f737572652044657369676e020000000000000028536f757263652d646973706f736974696f6e20636f6d706c6574656e65737320636f6e7472616374030000000000000042457665727920666f6c6c6f77696e6720636f6e646974696f6e206d75737420686f6c64206265666f726520696d706c656d656e746174696f6e20706c616e6e696e67:listLeader:12	78952	80326	1353	1372	ce071370725ccfa3a86317b5e1de992355df81a971a6f0018273cec106a20d9c	95b2d7d9e9fac924384598e761350277c88b722c3cac2ca2273ab683a4a54a16	-	-	nonExecutable	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1	design.admission	-	reviewArtifact	docs/superpowers/specs/2026-08-28-qinao-recovery-spine-and-deep-scan-closure-design.md	Ledger.sourceDispositionContract	Ledger.sourceDispositionAdmission	409c7ab6933f4fb661091c75c4c0b2ffa3cc0c693db096f10f9967013ac26d3a	-	5ac71504f735b7e5e13707bb1eddf3150332582ffb14610dc48007bce546ae05
1	TARGET	QRS-27ec23e7636bc750e6c5becc	QUN-95b2d7d9e9fac924384598e7	QRS-27ec23e7636bc750e6c5becc	QTG-e5fcb6ad563bddf783a16d25	normativeBearing	listLeader	docs/superpowers/specs/2026-08-28-qinao-recovery-spine-and-deep-scan-closure-design.md	84346d35c8f366dca792f0c2e9fdbfb5161dc584	92869	1556	d2c7f8954d8559e8277a184035da1e76acf378475e630e4aadfa4b86268fa21b	qhp1:0000000301000000000000003451696e616f205265636f76657279205370696e6520412b20616e642044656570205363616e20436c6f737572652044657369676e020000000000000028536f757263652d646973706f736974696f6e20636f6d706c6574656e65737320636f6e7472616374030000000000000042457665727920666f6c6c6f77696e6720636f6e646974696f6e206d75737420686f6c64206265666f726520696d706c656d656e746174696f6e20706c616e6e696e67	qinao-unit-locator/v1:qhp1:0000000301000000000000003451696e616f205265636f76657279205370696e6520412b20616e642044656570205363616e20436c6f737572652044657369676e020000000000000028536f757263652d646973706f736974696f6e20636f6d706c6574656e65737320636f6e7472616374030000000000000042457665727920666f6c6c6f77696e6720636f6e646974696f6e206d75737420686f6c64206265666f726520696d706c656d656e746174696f6e20706c616e6e696e67:listLeader:12	78952	80326	1353	1372	ce071370725ccfa3a86317b5e1de992355df81a971a6f0018273cec106a20d9c	95b2d7d9e9fac924384598e761350277c88b722c3cac2ca2273ab683a4a54a16	-	-	nonExecutable	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1	design.admission	-	reviewArtifact	docs/superpowers/specs/2026-08-28-qinao-recovery-spine-and-deep-scan-closure-design.md	Ledger.sourceDispositionContract	Ledger.sourceDispositionAdmission	e5fcb6ad563bddf783a16d252293872245b86004e3e5ff46665bd04a0ae17a2f	-	32e606d3cf505f73d2009d6d8d72ad2e23917d4a2fcac607d1387a24fdc994c7
1	TARGET	QRS-2ad1c1377237fc5175d077cb	QUN-95b2d7d9e9fac924384598e7	QRS-2ad1c1377237fc5175d077cb	QTG-ee16c66a76fd4328f4e73dee	normativeBearing	listLeader	docs/superpowers/specs/2026-08-28-qinao-recovery-spine-and-deep-scan-closure-design.md	84346d35c8f366dca792f0c2e9fdbfb5161dc584	92869	1556	d2c7f8954d8559e8277a184035da1e76acf378475e630e4aadfa4b86268fa21b	qhp1:0000000301000000000000003451696e616f205265636f76657279205370696e6520412b20616e642044656570205363616e20436c6f737572652044657369676e020000000000000028536f757263652d646973706f736974696f6e20636f6d706c6574656e65737320636f6e7472616374030000000000000042457665727920666f6c6c6f77696e6720636f6e646974696f6e206d75737420686f6c64206265666f726520696d706c656d656e746174696f6e20706c616e6e696e67	qinao-unit-locator/v1:qhp1:0000000301000000000000003451696e616f205265636f76657279205370696e6520412b20616e642044656570205363616e20436c6f737572652044657369676e020000000000000028536f757263652d646973706f736974696f6e20636f6d706c6574656e65737320636f6e7472616374030000000000000042457665727920666f6c6c6f77696e6720636f6e646974696f6e206d75737420686f6c64206265666f726520696d706c656d656e746174696f6e20706c616e6e696e67:listLeader:12	78952	80326	1353	1372	ce071370725ccfa3a86317b5e1de992355df81a971a6f0018273cec106a20d9c	95b2d7d9e9fac924384598e761350277c88b722c3cac2ca2273ab683a4a54a16	-	-	nonExecutable	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1	design.admission	-	reviewArtifact	docs/superpowers/specs/2026-08-28-qinao-recovery-spine-and-deep-scan-closure-design.md	Ledger.sourceDispositionContract	Ledger.sourceDispositionAdmission	ee16c66a76fd4328f4e73dee87bdc616f3f6d1d0b0e9bb0b35851873fcf0084b	-	def1106dfe4953aec950a7fff109f936378a2600225a930deba3f68e0730da5d
1	TARGET	QRS-2f6e68ad51cc49af5087bd52	QUN-95b2d7d9e9fac924384598e7	QRS-2f6e68ad51cc49af5087bd52	QTG-ea1ec65a5a2a02c5c8e4f498	normativeBearing	listLeader	docs/superpowers/specs/2026-08-28-qinao-recovery-spine-and-deep-scan-closure-design.md	84346d35c8f366dca792f0c2e9fdbfb5161dc584	92869	1556	d2c7f8954d8559e8277a184035da1e76acf378475e630e4aadfa4b86268fa21b	qhp1:0000000301000000000000003451696e616f205265636f76657279205370696e6520412b20616e642044656570205363616e20436c6f737572652044657369676e020000000000000028536f757263652d646973706f736974696f6e20636f6d706c6574656e65737320636f6e7472616374030000000000000042457665727920666f6c6c6f77696e6720636f6e646974696f6e206d75737420686f6c64206265666f726520696d706c656d656e746174696f6e20706c616e6e696e67	qinao-unit-locator/v1:qhp1:0000000301000000000000003451696e616f205265636f76657279205370696e6520412b20616e642044656570205363616e20436c6f737572652044657369676e020000000000000028536f757263652d646973706f736974696f6e20636f6d706c6574656e65737320636f6e7472616374030000000000000042457665727920666f6c6c6f77696e6720636f6e646974696f6e206d75737420686f6c64206265666f726520696d706c656d656e746174696f6e20706c616e6e696e67:listLeader:12	78952	80326	1353	1372	ce071370725ccfa3a86317b5e1de992355df81a971a6f0018273cec106a20d9c	95b2d7d9e9fac924384598e761350277c88b722c3cac2ca2273ab683a4a54a16	-	-	nonExecutable	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1	design.admission	-	reviewArtifact	docs/superpowers/specs/2026-08-28-qinao-recovery-spine-and-deep-scan-closure-design.md	Ledger.sourceDispositionContract	Ledger.sourceDispositionAdmission	ea1ec65a5a2a02c5c8e4f4983253b94d445d30dc191d54012270f15a6e0fd086	-	6b71b99e7be50f882bcc642fa878102eb0ac12d55c397edf891457b4096369b1
1	TARGET	QRS-3f94364097b2ae01e195ebbf	QUN-95b2d7d9e9fac924384598e7	QRS-3f94364097b2ae01e195ebbf	QTG-62ff249bba6984c69dab91ac	normativeBearing	listLeader	docs/superpowers/specs/2026-08-28-qinao-recovery-spine-and-deep-scan-closure-design.md	84346d35c8f366dca792f0c2e9fdbfb5161dc584	92869	1556	d2c7f8954d8559e8277a184035da1e76acf378475e630e4aadfa4b86268fa21b	qhp1:0000000301000000000000003451696e616f205265636f76657279205370696e6520412b20616e642044656570205363616e20436c6f737572652044657369676e020000000000000028536f757263652d646973706f736974696f6e20636f6d706c6574656e65737320636f6e7472616374030000000000000042457665727920666f6c6c6f77696e6720636f6e646974696f6e206d75737420686f6c64206265666f726520696d706c656d656e746174696f6e20706c616e6e696e67	qinao-unit-locator/v1:qhp1:0000000301000000000000003451696e616f205265636f76657279205370696e6520412b20616e642044656570205363616e20436c6f737572652044657369676e020000000000000028536f757263652d646973706f736974696f6e20636f6d706c6574656e65737320636f6e7472616374030000000000000042457665727920666f6c6c6f77696e6720636f6e646974696f6e206d75737420686f6c64206265666f726520696d706c656d656e746174696f6e20706c616e6e696e67:listLeader:12	78952	80326	1353	1372	ce071370725ccfa3a86317b5e1de992355df81a971a6f0018273cec106a20d9c	95b2d7d9e9fac924384598e761350277c88b722c3cac2ca2273ab683a4a54a16	-	-	nonExecutable	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1	design.admission	-	reviewArtifact	docs/superpowers/specs/2026-08-28-qinao-recovery-spine-and-deep-scan-closure-design.md	Ledger.sourceDispositionContract	Ledger.sourceDispositionAdmission	62ff249bba6984c69dab91ac7fb35e1800d1fe6037d8a8d663e7d4e3f419cfbf	-	9c7c493049b42a093b9beeb1842a9c81046b014213584a2ee2f65839a134d090
1	TARGET	QRS-48e65fb8529f5cf191d0fa07	QUN-95b2d7d9e9fac924384598e7	QRS-48e65fb8529f5cf191d0fa07	QTG-68e946e491211520db39429d	normativeBearing	listLeader	docs/superpowers/specs/2026-08-28-qinao-recovery-spine-and-deep-scan-closure-design.md	84346d35c8f366dca792f0c2e9fdbfb5161dc584	92869	1556	d2c7f8954d8559e8277a184035da1e76acf378475e630e4aadfa4b86268fa21b	qhp1:0000000301000000000000003451696e616f205265636f76657279205370696e6520412b20616e642044656570205363616e20436c6f737572652044657369676e020000000000000028536f757263652d646973706f736974696f6e20636f6d706c6574656e65737320636f6e7472616374030000000000000042457665727920666f6c6c6f77696e6720636f6e646974696f6e206d75737420686f6c64206265666f726520696d706c656d656e746174696f6e20706c616e6e696e67	qinao-unit-locator/v1:qhp1:0000000301000000000000003451696e616f205265636f76657279205370696e6520412b20616e642044656570205363616e20436c6f737572652044657369676e020000000000000028536f757263652d646973706f736974696f6e20636f6d706c6574656e65737320636f6e7472616374030000000000000042457665727920666f6c6c6f77696e6720636f6e646974696f6e206d75737420686f6c64206265666f726520696d706c656d656e746174696f6e20706c616e6e696e67:listLeader:12	78952	80326	1353	1372	ce071370725ccfa3a86317b5e1de992355df81a971a6f0018273cec106a20d9c	95b2d7d9e9fac924384598e761350277c88b722c3cac2ca2273ab683a4a54a16	-	-	nonExecutable	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1	design.admission	-	reviewArtifact	docs/superpowers/specs/2026-08-28-qinao-recovery-spine-and-deep-scan-closure-design.md	Ledger.sourceDispositionContract	Ledger.sourceDispositionAdmission	68e946e491211520db39429d28a57c9c2c8b91c84c447e76f21f44ed9c058d89	-	87fb393f0ab3048c5a62d5d97a0adfbd040e96e1b378d868627be48ae0e48580
1	TARGET	QRS-7c59c84ffee13f80c03bdf61	QUN-95b2d7d9e9fac924384598e7	QRS-7c59c84ffee13f80c03bdf61	QTG-1a06d10f71a9343312592a7c	normativeBearing	listLeader	docs/superpowers/specs/2026-08-28-qinao-recovery-spine-and-deep-scan-closure-design.md	84346d35c8f366dca792f0c2e9fdbfb5161dc584	92869	1556	d2c7f8954d8559e8277a184035da1e76acf378475e630e4aadfa4b86268fa21b	qhp1:0000000301000000000000003451696e616f205265636f76657279205370696e6520412b20616e642044656570205363616e20436c6f737572652044657369676e020000000000000028536f757263652d646973706f736974696f6e20636f6d706c6574656e65737320636f6e7472616374030000000000000042457665727920666f6c6c6f77696e6720636f6e646974696f6e206d75737420686f6c64206265666f726520696d706c656d656e746174696f6e20706c616e6e696e67	qinao-unit-locator/v1:qhp1:0000000301000000000000003451696e616f205265636f76657279205370696e6520412b20616e642044656570205363616e20436c6f737572652044657369676e020000000000000028536f757263652d646973706f736974696f6e20636f6d706c6574656e65737320636f6e7472616374030000000000000042457665727920666f6c6c6f77696e6720636f6e646974696f6e206d75737420686f6c64206265666f726520696d706c656d656e746174696f6e20706c616e6e696e67:listLeader:12	78952	80326	1353	1372	ce071370725ccfa3a86317b5e1de992355df81a971a6f0018273cec106a20d9c	95b2d7d9e9fac924384598e761350277c88b722c3cac2ca2273ab683a4a54a16	-	-	nonExecutable	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1	design.admission	-	reviewArtifact	docs/superpowers/specs/2026-08-28-qinao-recovery-spine-and-deep-scan-closure-design.md	Ledger.sourceDispositionContract	Ledger.sourceDispositionAdmission	1a06d10f71a9343312592a7ca56a160ed73a21982edf0db007323b620077743c	-	ce7441786f9d7bb4e868798dfa191ffe998a235b8103a3fcbd15b63f016c2555
1	TARGET	QRS-a3c0f51ad3a1d179d228b386	QUN-95b2d7d9e9fac924384598e7	QRS-a3c0f51ad3a1d179d228b386	QTG-3cdb324574e88c980cb50684	normativeBearing	listLeader	docs/superpowers/specs/2026-08-28-qinao-recovery-spine-and-deep-scan-closure-design.md	84346d35c8f366dca792f0c2e9fdbfb5161dc584	92869	1556	d2c7f8954d8559e8277a184035da1e76acf378475e630e4aadfa4b86268fa21b	qhp1:0000000301000000000000003451696e616f205265636f76657279205370696e6520412b20616e642044656570205363616e20436c6f737572652044657369676e020000000000000028536f757263652d646973706f736974696f6e20636f6d706c6574656e65737320636f6e7472616374030000000000000042457665727920666f6c6c6f77696e6720636f6e646974696f6e206d75737420686f6c64206265666f726520696d706c656d656e746174696f6e20706c616e6e696e67	qinao-unit-locator/v1:qhp1:0000000301000000000000003451696e616f205265636f76657279205370696e6520412b20616e642044656570205363616e20436c6f737572652044657369676e020000000000000028536f757263652d646973706f736974696f6e20636f6d706c6574656e65737320636f6e7472616374030000000000000042457665727920666f6c6c6f77696e6720636f6e646974696f6e206d75737420686f6c64206265666f726520696d706c656d656e746174696f6e20706c616e6e696e67:listLeader:12	78952	80326	1353	1372	ce071370725ccfa3a86317b5e1de992355df81a971a6f0018273cec106a20d9c	95b2d7d9e9fac924384598e761350277c88b722c3cac2ca2273ab683a4a54a16	-	-	nonExecutable	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1	design.admission	-	reviewArtifact	docs/superpowers/specs/2026-08-28-qinao-recovery-spine-and-deep-scan-closure-design.md	Ledger.sourceDispositionContract	Ledger.sourceDispositionAdmission	3cdb324574e88c980cb506847ec925f63231c758fe044236940ae9194db94ae5	-	731361354d4645e2d61984c124924f972889371ac8f5098caeb4408c577012f3
1	TARGET	QRS-b936f3226a9932ba9e0e0ed7	QUN-95b2d7d9e9fac924384598e7	QRS-b936f3226a9932ba9e0e0ed7	QTG-4ff5486a8dad44303b9a9e33	normativeBearing	listLeader	docs/superpowers/specs/2026-08-28-qinao-recovery-spine-and-deep-scan-closure-design.md	84346d35c8f366dca792f0c2e9fdbfb5161dc584	92869	1556	d2c7f8954d8559e8277a184035da1e76acf378475e630e4aadfa4b86268fa21b	qhp1:0000000301000000000000003451696e616f205265636f76657279205370696e6520412b20616e642044656570205363616e20436c6f737572652044657369676e020000000000000028536f757263652d646973706f736974696f6e20636f6d706c6574656e65737320636f6e7472616374030000000000000042457665727920666f6c6c6f77696e6720636f6e646974696f6e206d75737420686f6c64206265666f726520696d706c656d656e746174696f6e20706c616e6e696e67	qinao-unit-locator/v1:qhp1:0000000301000000000000003451696e616f205265636f76657279205370696e6520412b20616e642044656570205363616e20436c6f737572652044657369676e020000000000000028536f757263652d646973706f736974696f6e20636f6d706c6574656e65737320636f6e7472616374030000000000000042457665727920666f6c6c6f77696e6720636f6e646974696f6e206d75737420686f6c64206265666f726520696d706c656d656e746174696f6e20706c616e6e696e67:listLeader:12	78952	80326	1353	1372	ce071370725ccfa3a86317b5e1de992355df81a971a6f0018273cec106a20d9c	95b2d7d9e9fac924384598e761350277c88b722c3cac2ca2273ab683a4a54a16	-	-	nonExecutable	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1	design.admission	-	reviewArtifact	docs/superpowers/specs/2026-08-28-qinao-recovery-spine-and-deep-scan-closure-design.md	Ledger.sourceDispositionContract	Ledger.sourceDispositionAdmission	4ff5486a8dad44303b9a9e3330c6120ef701f045211a83b70d9c583f77d8c9f5	-	b0479a6537df441c0ef5b6056342d08ddf2b30e008a778755954ad69dfd5488c
1	TARGET	QRS-c8e9b6f0a1b6bff8dff2ba09	QUN-95b2d7d9e9fac924384598e7	QRS-c8e9b6f0a1b6bff8dff2ba09	QTG-2871cc46bdea7222a86a3276	normativeBearing	listLeader	docs/superpowers/specs/2026-08-28-qinao-recovery-spine-and-deep-scan-closure-design.md	84346d35c8f366dca792f0c2e9fdbfb5161dc584	92869	1556	d2c7f8954d8559e8277a184035da1e76acf378475e630e4aadfa4b86268fa21b	qhp1:0000000301000000000000003451696e616f205265636f76657279205370696e6520412b20616e642044656570205363616e20436c6f737572652044657369676e020000000000000028536f757263652d646973706f736974696f6e20636f6d706c6574656e65737320636f6e7472616374030000000000000042457665727920666f6c6c6f77696e6720636f6e646974696f6e206d75737420686f6c64206265666f726520696d706c656d656e746174696f6e20706c616e6e696e67	qinao-unit-locator/v1:qhp1:0000000301000000000000003451696e616f205265636f76657279205370696e6520412b20616e642044656570205363616e20436c6f737572652044657369676e020000000000000028536f757263652d646973706f736974696f6e20636f6d706c6574656e65737320636f6e7472616374030000000000000042457665727920666f6c6c6f77696e6720636f6e646974696f6e206d75737420686f6c64206265666f726520696d706c656d656e746174696f6e20706c616e6e696e67:listLeader:12	78952	80326	1353	1372	ce071370725ccfa3a86317b5e1de992355df81a971a6f0018273cec106a20d9c	95b2d7d9e9fac924384598e761350277c88b722c3cac2ca2273ab683a4a54a16	-	-	nonExecutable	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1	design.admission	-	reviewArtifact	docs/superpowers/specs/2026-08-28-qinao-recovery-spine-and-deep-scan-closure-design.md	Ledger.sourceDispositionContract	Ledger.sourceDispositionAdmission	2871cc46bdea7222a86a32768fe56863624d1df42356cddd00ed2aa1b60ada98	-	6dcca87bad176254ec6ad8e406936bd5c7f232e46d88388352c6e1034d0b4308
1	TARGET	QRS-c9a27bf5f8f55e168958e5ff	QUN-95b2d7d9e9fac924384598e7	QRS-c9a27bf5f8f55e168958e5ff	QTG-19c30af73b35fe770e600455	normativeBearing	listLeader	docs/superpowers/specs/2026-08-28-qinao-recovery-spine-and-deep-scan-closure-design.md	84346d35c8f366dca792f0c2e9fdbfb5161dc584	92869	1556	d2c7f8954d8559e8277a184035da1e76acf378475e630e4aadfa4b86268fa21b	qhp1:0000000301000000000000003451696e616f205265636f76657279205370696e6520412b20616e642044656570205363616e20436c6f737572652044657369676e020000000000000028536f757263652d646973706f736974696f6e20636f6d706c6574656e65737320636f6e7472616374030000000000000042457665727920666f6c6c6f77696e6720636f6e646974696f6e206d75737420686f6c64206265666f726520696d706c656d656e746174696f6e20706c616e6e696e67	qinao-unit-locator/v1:qhp1:0000000301000000000000003451696e616f205265636f76657279205370696e6520412b20616e642044656570205363616e20436c6f737572652044657369676e020000000000000028536f757263652d646973706f736974696f6e20636f6d706c6574656e65737320636f6e7472616374030000000000000042457665727920666f6c6c6f77696e6720636f6e646974696f6e206d75737420686f6c64206265666f726520696d706c656d656e746174696f6e20706c616e6e696e67:listLeader:12	78952	80326	1353	1372	ce071370725ccfa3a86317b5e1de992355df81a971a6f0018273cec106a20d9c	95b2d7d9e9fac924384598e761350277c88b722c3cac2ca2273ab683a4a54a16	-	-	nonExecutable	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1	design.admission	-	reviewArtifact	docs/superpowers/specs/2026-08-28-qinao-recovery-spine-and-deep-scan-closure-design.md	Ledger.sourceDispositionContract	Ledger.sourceDispositionAdmission	19c30af73b35fe770e60045506d44a03e9e0e95ce7a18664c28d59cc147a78d3	-	4a75d59c3a5f3023623b8ae9a52ce569d9ce7a57bc971041bd7c737649f3e4db
1	TARGET	QRS-e1198421fd440d3d41f0a467	QUN-95b2d7d9e9fac924384598e7	QRS-e1198421fd440d3d41f0a467	QTG-8ef4555e3c61d6814c2baf6b	normativeBearing	listLeader	docs/superpowers/specs/2026-08-28-qinao-recovery-spine-and-deep-scan-closure-design.md	84346d35c8f366dca792f0c2e9fdbfb5161dc584	92869	1556	d2c7f8954d8559e8277a184035da1e76acf378475e630e4aadfa4b86268fa21b	qhp1:0000000301000000000000003451696e616f205265636f76657279205370696e6520412b20616e642044656570205363616e20436c6f737572652044657369676e020000000000000028536f757263652d646973706f736974696f6e20636f6d706c6574656e65737320636f6e7472616374030000000000000042457665727920666f6c6c6f77696e6720636f6e646974696f6e206d75737420686f6c64206265666f726520696d706c656d656e746174696f6e20706c616e6e696e67	qinao-unit-locator/v1:qhp1:0000000301000000000000003451696e616f205265636f76657279205370696e6520412b20616e642044656570205363616e20436c6f737572652044657369676e020000000000000028536f757263652d646973706f736974696f6e20636f6d706c6574656e65737320636f6e7472616374030000000000000042457665727920666f6c6c6f77696e6720636f6e646974696f6e206d75737420686f6c64206265666f726520696d706c656d656e746174696f6e20706c616e6e696e67:listLeader:12	78952	80326	1353	1372	ce071370725ccfa3a86317b5e1de992355df81a971a6f0018273cec106a20d9c	95b2d7d9e9fac924384598e761350277c88b722c3cac2ca2273ab683a4a54a16	-	-	nonExecutable	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1	design.admission	-	reviewArtifact	docs/superpowers/specs/2026-08-28-qinao-recovery-spine-and-deep-scan-closure-design.md	Ledger.sourceDispositionContract	Ledger.sourceDispositionAdmission	8ef4555e3c61d6814c2baf6bdec19ba1cde84362239c8f3143c6f9aa02ddf7b4	-	4933cf5c6d1462780e6df2bbd9df291eef0514df7976952ccd0efce00bea4aa5
1	TARGET	QRS-f6493713e61e862b7c8a9ae0	QUN-95b2d7d9e9fac924384598e7	QRS-f6493713e61e862b7c8a9ae0	QTG-dbfa5625b93c2b420d36b2a2	normativeBearing	listLeader	docs/superpowers/specs/2026-08-28-qinao-recovery-spine-and-deep-scan-closure-design.md	84346d35c8f366dca792f0c2e9fdbfb5161dc584	92869	1556	d2c7f8954d8559e8277a184035da1e76acf378475e630e4aadfa4b86268fa21b	qhp1:0000000301000000000000003451696e616f205265636f76657279205370696e6520412b20616e642044656570205363616e20436c6f737572652044657369676e020000000000000028536f757263652d646973706f736974696f6e20636f6d706c6574656e65737320636f6e7472616374030000000000000042457665727920666f6c6c6f77696e6720636f6e646974696f6e206d75737420686f6c64206265666f726520696d706c656d656e746174696f6e20706c616e6e696e67	qinao-unit-locator/v1:qhp1:0000000301000000000000003451696e616f205265636f76657279205370696e6520412b20616e642044656570205363616e20436c6f737572652044657369676e020000000000000028536f757263652d646973706f736974696f6e20636f6d706c6574656e65737320636f6e7472616374030000000000000042457665727920666f6c6c6f77696e6720636f6e646974696f6e206d75737420686f6c64206265666f726520696d706c656d656e746174696f6e20706c616e6e696e67:listLeader:12	78952	80326	1353	1372	ce071370725ccfa3a86317b5e1de992355df81a971a6f0018273cec106a20d9c	95b2d7d9e9fac924384598e761350277c88b722c3cac2ca2273ab683a4a54a16	-	-	nonExecutable	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1	design.admission	-	reviewArtifact	docs/superpowers/specs/2026-08-28-qinao-recovery-spine-and-deep-scan-closure-design.md	Ledger.sourceDispositionContract	Ledger.sourceDispositionAdmission	dbfa5625b93c2b420d36b2a295d64bc4059043d8b7a8a6aa4193d03281dad728	-	1aeab6ae5291febd2e8e4c154d651f19beb47eebd17f7463764c6d1cfe74687c
